"","Asset_1","Asset_2"
"130",1.45625475638695,0.992377986134601
"131",1.3684562400604,0.929944599205708
"132",1.26749928746847,0.883855154320631
"133",1.46165377899842,0.838460804701727
"134",1.74953241312277,0.788598396625863
"135",2.1234975915564,0.745917359014913
"136",2.09027818452802,0.713405468674637
"137",1.94611522282186,0.768731335298762
"138",2.0166341541207,0.791033677191147
"139",2.02204100467028,0.768258218453117
"140",1.87086107582437,0.881971375127222
"141",1.84943747721566,0.903220795285776
"142",1.81938151418558,0.848415559123621
"143",2.13930801862742,1.09684253135959
"144",2.0522748704066,1.03190439212439
"145",1.98268415681246,1.06887879277105
"146",1.88597998941026,0.997675762207943
"147",1.83901975243801,0.946103770363468
"148",1.78815252513228,0.899055877890715
"149",1.67579694084425,0.846171974908248
"150",1.5910421381966,0.804560985808246
"151",1.48480666176537,0.773137945367941
"152",1.39650287679844,0.746338876957274
"153",1.54576323801867,0.799794288535181
"154",1.58217096134721,0.752207305609613
"155",1.48193436583835,0.728024519826774
"156",1.42566055135503,0.711257826776497
"157",1.47697984492516,0.824291780014121
"158",1.46667857779153,0.863748632225103
"159",1.46617177403372,0.817551768814555
"160",1.42253598598453,0.778139784645301
"161",1.34767230650577,0.73766881191503
"162",1.29110890982027,0.705112159356937
"163",1.29894858024281,0.666955540224542
"164",1.29084169052246,0.636809605326776
"165",1.30713211257821,0.60489947955362
"166",1.30517497137336,0.583366334292537
"167",1.45975011714071,0.602998026225744
"168",1.60110393633711,0.746241304549279
"169",1.51524290494517,0.720380395990177
"170",1.43704782956533,0.684100258886462
"171",1.36813404783735,0.650032722420614
"172",1.26836551698043,0.623212063576524
"173",1.18933370817693,0.658709517371471
"174",1.16843692490117,0.680364365218074
"175",1.12011727059063,0.679559714769458
"176",1.14300532382643,0.64807894249559
"177",1.12426164531517,0.682964398384325
"178",1.27095514076628,0.788614012417293
"179",1.30078400319043,0.999572301783137
"180",1.64614345920696,1.11901491898245
"181",1.56349774180933,1.0747648106976
"182",1.5531093985269,1.1515044796921
"183",1.63378612718648,1.08286774269392
"184",1.60247421828822,1.02273088863735
"185",1.48259825054054,1.0046533859835
"186",1.54471622917479,1.21793991006927
"187",1.45997466571592,1.14475933889535
"188",1.59114418540267,1.09684131830125
"189",1.50101335036662,1.27416524552902
"190",1.49168292801696,1.18822392311459
"191",1.46774412352415,1.10755327735439
"192",1.67876110688881,1.0419124743323
"193",1.71744463771608,1.05297868947746
"194",1.68572907307118,1.17974291161225
"195",1.67650778551262,1.14342463527294
"196",1.75067003744025,1.12830759046416
"197",1.69077124142932,1.21975545700409
"198",1.62092825344971,1.8381653030696
"199",1.64161898639117,1.70947190431261
"200",1.57930743804303,1.57971753583217
"201",1.4621891275433,1.68109284471144
"202",1.7470993422933,1.72983672937587
"203",1.96251262701192,1.61688653166476
"204",1.80084363274287,1.50354449063174
"205",1.705194388577,1.39517075875696
"206",1.5769526673034,1.3106317899319
"207",1.59382219770149,1.30415559931965
"208",1.57426031492387,1.21683453149389
"209",1.49305012868424,1.16533072338325
"210",1.4768046762158,1.12510838470444
"211",1.68537753358669,1.07047050422472
"212",1.70038391447008,1.09071358493662
"213",1.7304383126891,1.04598883176119
"214",1.70288668295194,1.06531335931301
"215",1.58860799605231,1.01836655952484
"216",1.47205406017484,0.975888773722759
"217",1.44145370562144,0.976536554111571
"218",1.34092734764458,1.01968535755454
"219",1.29746330252447,1.33395137614364
"220",1.39109920054889,1.3733785153139
"221",1.38403507565771,1.29670577382861
"222",1.30154243774971,1.20701006607006
"223",1.30775024850827,1.19229076003787
"224",1.26899548340214,1.14724142236625
"225",1.2397483365655,1.32839261772556
"226",1.24632365581773,1.23423390943328
"227",1.31642930356023,1.28465735979165
"228",1.40875914086719,1.20193311002564
"229",1.44040158107241,1.129405097259
"230",1.49325933083071,1.1015105543145
"231",1.39123711907964,1.04567755469763
"232",1.30798001094193,1.3168657302625
"233",1.51814292866764,1.29130224963057
"234",1.50548017483829,1.22771077402828
"235",1.40437165112564,1.19647197586486
"236",1.77641054266692,1.45493851225828
"237",1.68575435542339,1.4228666119328
"238",1.65065075610613,1.32997053494574
"239",1.61344935073167,1.23421844713036
"240",1.56641383615237,1.15238523374398
"241",1.54249842466427,1.07624629029307
"242",1.45827463577818,1.17869613366465
"243",1.42679439487152,1.49335942411664
"244",1.32036613768945,1.41093068159926
"245",1.25827851790139,1.37807723773805
"246",1.25075193088277,1.70841413275191
"247",1.18355415127869,1.59594646108445
"248",1.13077415246068,1.49492588180576
"249",1.10240043299382,1.38947536828679
"250",1.06265783163116,1.30308151941017
"251",1.09126155757282,1.2185589959667
"252",1.03534053502836,1.24191355084422
"253",1.38887725788195,1.3681832763673
"254",1.73929451980301,1.31341252164964
"255",1.89549073586864,1.24506837895254
"256",1.8049985896192,1.55184385923326
"257",1.68033468201529,1.50101484399983
"258",1.58817882764131,1.45567869491147
"259",1.81492112447139,1.3490334792262
"260",2.16189388078008,1.24969765628466
"261",2.09864249803011,1.28146651850582
"262",1.97879932145747,1.20825424356737
"263",2.15284110358641,1.2125256429051
"264",2.10748662296682,1.14082637980363
"265",1.93199659656259,1.1880547849348
"266",1.78682723696906,1.12204846510876
"267",1.86151923955819,1.05605766027705
"268",2.00828315583428,0.984818269239194
"269",1.90873392508199,0.933809910667355
"270",1.75910810106924,0.970238079458341
"271",1.65705692591219,0.913546602332321
"272",1.52645922326748,0.885307743187836
"273",1.50294276485071,0.832198360891968
"274",1.43309552000327,0.797262272108422
"275",1.40237565522168,0.924252663720896
"276",1.45027562315813,0.880980023575194
"277",1.40375261985,0.831901213658968
"278",1.38648491542475,0.796508634357914
"279",1.31863717640933,0.845265619312463
"280",1.24544717340215,0.945419309265621
"281",1.34984354623707,0.910779353496184
"282",1.40245346648941,0.904211213853843
"283",1.45122448431938,1.01026617404163
"284",1.54319642755079,0.958076393468011
"285",1.44096734666267,1.02288127243503
"286",1.4198102998443,1.0592649510371
"287",1.36599428735691,1.31946242413872
"288",1.30777145825064,1.23318910637866
"289",1.34499255355135,1.26922525087595
"290",1.26019011400221,1.20958633389227
"291",1.17966366525453,1.12372020932386
"292",1.17976012333432,1.26235837524916
"293",1.20156564075322,1.24385476911344
"294",1.12366578627699,1.15650717218593
"295",1.12438464153465,1.09146789123466
"296",1.27620738269581,1.02218307956407
"297",1.46742786979159,0.977117979119889
"298",1.54002731543872,0.935204938980773
"299",1.57746977979975,1.21324066358703
"300",1.67805703146673,1.9599342602906
"301",1.65506086771435,1.80429723044847
"302",1.65072203426168,2.16938269847057
"303",1.52479327680769,1.98662707987483
"304",1.5977934299899,2.14122311350251
"305",1.47918260236465,1.97598711788168
"306",1.53131827070758,2.18291138736677
"307",1.98445248223244,2.38994772388385
"308",1.85105355666202,2.34204535915778
"309",1.71917233851477,2.15148629720017
"310",2.01774122315135,1.99651394656797
"311",2.17390011713012,1.87276184717162
"312",2.18545031462913,1.95274170916574
"313",2.13015581991871,1.78833539124336
"314",2.05941769467429,1.65498964195321
"315",1.89823682950397,1.67315160812969
"316",1.91934729221261,2.05493193232258
"317",1.81116234308333,1.880899315328
"318",1.78966062878012,1.79546271333448
"319",1.74239058452819,1.81745079194368
"320",1.65918670291779,1.67543456408815
"321",1.5794711217961,1.58560054803316
"322",1.61603677922221,1.57842090511613
"323",1.49711205519292,1.47271800559496
"324",1.48351021892231,1.36559861994646
"325",1.48520694184419,1.27355497693229
"326",1.42887332950822,1.24908031812643
"327",1.46293003543551,1.17420357333898
"328",1.45418186827202,1.25491407016934
"329",1.3766943752691,1.23860746190023
"330",1.31035045925191,1.26611112235159
"331",1.30654301018238,1.20186041313237
"332",1.30729348889286,1.1284061395652
"333",1.2267000671481,1.06967158756461
"334",1.20759197487811,1.09764695372024
"335",1.14087238126236,1.04832377299936
"336",1.10476070528161,0.99824990874943
"337",1.12321620710599,1.04904258350361
"338",1.10561351639118,1.00285237889904
"339",1.0486177404805,0.949882811371204
"340",0.993013674033717,0.962188193803403
"341",0.945617267828821,0.925392592072611
"342",1.01929550854568,0.873304141007328
"343",0.952996595239672,0.946927993687855
"344",0.920674522351076,0.894417380575354
"345",0.954363063675624,0.841151641795241
"346",1.05999766940513,0.845857391596971
"347",1.04037850608621,0.801452229885859
"348",0.993575010145176,0.762190916984487
"349",0.970166904245625,0.723833717840864
"350",1.12646812711511,0.795354982727644
"351",1.21927585629064,0.984357138821645
"352",1.17467964855526,0.921605157282142
"353",1.12228421032548,1.03290310175187
"354",1.05544018296494,0.96844095087211
"355",1.02814937453274,1.15697207909026
"356",0.978192267484088,1.08108186310084
"357",0.975905249542775,1.02014464169149
"358",1.04144270156009,0.964071079625297
"359",1.09444866677792,0.920018142834915
"360",1.07488702490957,1.0063724846365
"361",1.00359949465805,0.942400148912934
"362",1.06608731913925,1.04632673678968
"363",1.07400654303358,1.0591564098557
"364",1.02326755417575,0.991423490600716
"365",1.00348810694688,1.03423234724887
"366",0.960167269753133,1.25244127722914
"367",1.02888956762255,1.26750333560614
"368",0.960831786799913,1.17849606674888
"369",1.04564209510734,1.16323086963155
"370",1.01154630345111,1.0894853604074
"371",1.07801530024416,1.02643213003797
"372",1.15831466711681,1.1192377310467
"373",1.28241271217296,1.1981015596794
"374",1.31569480867191,1.16400350546055
"375",1.32666746953296,1.13815109503309
"376",1.39996477290311,1.08050042817059
"377",1.94266358231666,1.09171769852576
"378",1.92291185483626,1.03167428243817
"379",1.81234654834465,0.989352696901875
"380",1.68737820777393,1.0626806187663
"381",1.67665195916466,1.37808631830561
"382",1.7377072698328,1.28098790419514
"383",1.63847115041751,1.37466317481382
"384",1.60657924641781,1.28181736442553
"385",1.59589877943314,1.22891878592354
"386",1.49574070850877,1.15221368192404
"387",1.4522628620483,1.16541467699772
"388",1.46926557194906,1.10526679251397
"389",1.46732093063386,1.07323097880121
"390",1.39383831622974,1.0066667384758
"391",1.31823854709461,0.985203962951188
"392",1.43704689751178,1.16312617633351
"393",1.54418902192007,1.38600008139341
"394",1.43446107887543,1.30817850734923
"395",1.37591766321313,1.22133996841069
"396",1.31445344074987,1.18681826939759
"397",1.23613478616882,1.12627714015414
"398",1.27635017993746,1.06830249462611
"399",1.25157552977156,1.00691251320809
"400",1.29893477317232,0.947060124189021
"401",1.24440273724317,0.939007669877217
"402",1.20939821897335,1.05341762839647
"403",1.19088837586487,0.991240804507061
"404",1.16953904356525,1.18852801739547
"405",1.10512204974275,1.10660156308596
"406",1.15438704925696,1.05032572183703
"407",1.14591187883882,0.980365667059554
"408",1.20599869236591,0.921623231901849
"409",1.12457580312551,0.962660080702496
"410",1.60278825691457,0.907630741755258
"411",1.75352190839776,1.09403135697576
"412",1.72047847336425,1.0314933608485
"413",1.71354095740316,1.19064883939923
"414",1.62887503288473,1.12270530596974
"415",1.53465042247252,1.10917858461587
"416",1.42247482374609,1.06543894409079
"417",1.37281850124928,1.04080776206978
"418",1.38251091979563,1.23173839481632
"419",1.42116939219448,1.35931971101817
"420",1.36214622152695,1.54315663606689
"421",1.35491154036654,1.42646322657053
"422",1.65722638145968,1.32649540298748
"423",1.53644671346166,1.23489523825422
"424",1.49874940545814,1.46437572092363
"425",1.66407107655607,1.76809625668365
"426",1.55363890187433,1.63777026427791
"427",1.44996615512713,3.06845445110284
"428",1.65962967961901,2.84072545298596
"429",1.75612721143421,2.81494458010009
"430",1.91670235500294,3.2833484706702
"431",1.79135796241286,3.23518977550785
"432",1.66059651577325,2.98825736170398
"433",1.58556649417039,2.71332182622988
"434",1.5908908940673,2.61251776256865
"435",1.50541696663425,2.39133297623287
"436",1.48989674942154,2.20810903809672
"437",1.38005264535059,2.01961102901364
"438",1.36804294175456,1.86812863714592
"439",1.43533938128345,1.74577382180181
"440",1.34404618732977,1.69446189172739
"441",1.26883144310943,1.56806769216027
"442",1.29064928804476,1.52576938286157
"443",1.26708320170686,1.43538935772908
"444",1.24014570584761,1.36171369792167
"445",1.41723148733222,1.29309797305283
"446",1.35386352697035,1.29446817481424
"447",1.28851031828644,1.19978637212031
"448",1.30481502009404,1.12126631601632
"449",1.31249133758771,1.30832277876809
"450",1.25057519324821,1.33848440515872
"451",1.19692045569565,1.24630882240379
"452",1.16694521618433,1.189165893845
"453",1.1073795128097,1.15264291330388
"454",1.07243033864658,1.07275065663359
"455",1.06095911023574,1.02174188335414
"456",1.05077192288174,0.969772684573661
"457",1.00535455895938,1.45091081925121
"458",1.10072523571719,1.6154635394321
"459",1.03057941167113,1.57348323211411
"460",1.05600712536961,1.4848007037047
"461",0.996283642337344,1.38274908671729
"462",1.03291720074712,1.30100310192663
"463",1.01471007395988,1.23383498087214
"464",1.00261207138115,1.19285492032226
"465",0.961894709323262,1.11395728208718
"466",0.953382601241036,1.04104279692291
"467",1.0064722327809,1.05565497669582
"468",1.00249827177614,1.01991844027514
"469",0.975339461553955,0.9665180559142
"470",0.921668209024154,0.912916321922895
"471",0.876899818918907,0.860244614734115
"472",0.826822491450947,0.826655264457992
"473",0.862579957841817,0.889262392239276
"474",0.816166055152281,0.94473340228206
"475",0.780435618826157,0.905722026730689
"476",0.833891069042472,0.853511105365703
"477",0.888086103803363,0.981400327799119
"478",0.839891133118296,1.20226244942263
"479",1.17136783219172,1.13647645870605
"480",1.14013550552235,1.06216195358615
"481",1.06269017424863,1.12900052799119
"482",1.24563203622671,1.07311204889407
"483",1.29852972122174,1.0400357834528
"484",1.42879242145856,0.979256285475905
"485",1.41892740791056,0.991798303153379
"486",1.58217978721435,1.13943694043815
"487",1.52379213181487,1.11816978413179
"488",1.43228390156707,1.04179886070222
"489",1.34421918329367,1.18348405782564
"490",1.25217947262934,1.10678253146026
"491",1.17786887111578,1.04522860667973
"492",1.1295174164761,0.994303213276507
"493",1.14453668605472,0.942232322534061
"494",1.1269414624822,1.01149807488867
"495",1.19322166202103,0.952617441911555
"496",1.15495007514122,0.891502438639591
"497",1.09814217463341,0.844848744023948
"498",1.05572001883792,0.801090528642581
"499",1.01571688574574,0.75466138447318
"500",1.11371991431007,0.902480192234772
"501",1.12447117250998,0.853846382787265
"502",1.05620458662523,0.818972997515138
"503",1.10586695350504,0.785482316317048
"504",1.08869973646841,0.829970754525898
"505",1.10108090958867,0.854339811942413
"506",1.15792218847666,0.891739311498157
"507",1.21630149410047,0.878686307680836
"508",1.1420539979294,0.953024626452184
"509",1.13455234372717,1.0515864026291
"510",1.08028619193201,0.985816282947011
"511",1.04837251834474,1.29762118237446
"512",1.00269309137924,1.22540868472601
"513",0.960459205151119,1.2510007577853
"514",1.02288671906243,1.25605160265991
"515",1.02883189787575,1.1677382564774
"516",1.13056718001501,1.0973015424221
"517",1.14015354504201,1.03031848242987
"518",1.07443474964041,0.966368032176235
"519",1.14525273070974,1.36468352304823
"520",1.06784149837584,1.28675629647309
"521",1.02451317632243,1.22156331856833
"522",0.965493552483471,1.1434476227292
"523",1.21977890137071,1.45057227650226
"524",1.32265306128019,1.35547513341435
"525",1.26004839982113,1.30374445266298
"526",1.22912149237773,1.25305770918584
"527",1.18200589826031,1.18352454550863
"528",1.11782267599169,1.12568636847467
"529",1.06689289230359,1.07065672940158
"530",1.07485540138475,1.02003638307263
"531",1.17829773952011,0.955256600433445
"532",1.10468444870979,1.05179583214829
"533",1.10409027635403,1.25536638171695
"534",1.15105295663582,1.19813499194104
"535",1.09652205595804,1.26868361088411
"536",1.1672328907298,1.19913162615567
"537",1.1146506160295,1.14571583709473
"538",1.07153653274233,1.0998316900992
"539",1.02072971177742,1.02624953675893
"540",1.01780401448538,0.988771191869801
"541",1.0667936344973,0.969353751872374
"542",1.02478431065972,0.945026271505144
"543",1.07644778838502,1.11199578506855
"544",1.11755489920529,1.05772560637282
"545",1.14150395970605,1.04828396119002
"546",1.06978889650802,0.985212675504328
"547",1.01360877610831,0.927376867972596
"548",0.976934253288932,0.871968823098258
"549",0.935716566719221,1.02077130368631
"550",0.918371135363066,0.954544987147687
"551",0.880247001826116,0.907931548305982
"552",0.831867236515941,0.887320762634654
"553",0.85672636374544,0.841157001232603
"554",1.01207474155018,0.996801337855928
"555",0.973847022250643,0.969990542250791
"556",0.912461843325682,0.984769973213006
"557",0.951672065664026,1.15676319828857
"558",0.921860725065697,1.08677883878196
"559",0.899941063714351,1.02537373791034
"560",0.876749143775924,0.985668408428953
"561",0.885955713853522,0.982846855138341
"562",0.862585452693217,0.993561062240378
"563",0.896803307985463,1.11287937710429
"564",0.951047141208279,1.04159591662625
"565",0.979139554154012,0.97816257844735
"566",0.943208734135814,0.945050256268804
"567",0.960527223968948,0.945854784088279
"568",0.938737497009985,0.9144039763344
"569",1.03432583013554,1.19466016649278
"570",0.969669833063559,1.11096284465216
"571",1.01559339167314,1.18383156542762
"572",1.05099769505315,1.1351035115824
"573",1.13475104491264,1.16426866362453
"574",1.2263086818306,1.10969729054807
"575",1.15559534644885,1.04194428600726
"576",1.30261789386516,1.15881663277667
"577",1.31538947993811,1.15561564923639
"578",1.28910328645638,1.1667945292979
"579",1.23806455699502,1.08514735167048
"580",1.17017539935599,1.2112776517194
"581",1.23082527610928,1.27623495894684
"582",1.22954018401311,1.20480591687742
"583",1.14862794904586,1.13962414189287
"584",1.09333816136745,1.06660036341944
"585",1.17406877541118,1.12482398495258
"586",1.37816460012987,1.39273050097149
"587",1.65767660373814,1.29141372760082
"588",1.56645736547695,1.25084746962347
"589",1.48386823902452,1.30142719249863
"590",1.41626128409998,1.36396687712756
"591",1.31087065072477,1.29074655967926
"592",1.37872686527025,1.22970797304273
"593",1.44569106947728,1.20994464619845
"594",1.36271111610207,1.13092402187555
"595",1.34622488465827,1.0634704671212
"596",1.46095940103852,1.18004675168612
"597",1.36967099996296,1.29856769314089
"598",1.39427698364226,1.21135784720074
"599",1.33672352668668,1.13515200491811
"600",1.30083705506251,1.22649091734978
"601",1.24596394417798,1.33948635061665
"602",1.16945461174344,1.33660349471646
"603",1.08823876113997,1.25780409956024
"604",1.01730901425856,1.16896430939806
"605",1.24681792314312,1.45942668707518
"606",1.29786058863897,1.39419687948341
"607",1.21945017446204,1.30831186011176
"608",1.32557304067151,1.49220751650365
"609",1.32195323020488,1.44170783405255
"610",1.28948516608015,1.34141796111576
"611",1.55303828471873,1.44888421089395
"612",1.48389956430149,1.35530268026982
"613",1.38312010574476,1.43511370120444
"614",1.41154162561216,1.37770722891839
"615",1.36846269213403,1.31291626657054
"616",1.49642321098541,1.22108896333493
"617",1.39897257346878,1.37427667600133
"618",1.62178631655801,1.49720152694269
"619",2.02266984938105,1.69766479343014
"620",1.96618424940811,1.56415995031063
"621",1.99761373611557,1.70536382066098
"622",1.91655268815255,1.58783020731426
"623",1.78373221578067,1.49041364241727
"624",2.18813970625114,1.40792506721331
"625",2.44987076002706,1.53333558553058
"626",2.34532873033204,1.59667243044052
"627",2.27859794480746,1.47842344822176
"628",2.25792567033588,1.42661229325301
"629",2.28180082974535,1.4685499866174
"630",2.29750414750719,1.67857656396501
"631",2.71207413259066,2.09044808023855
"632",2.53301811755222,1.94745525618304
"633",2.43451613314436,1.98696144436504
"634",2.59869256172415,1.90257787505441
"635",2.4845200321442,2.0498460380958
"636",2.38410477185099,1.88570871838193
"637",2.54510390835648,1.96400013461598
"638",5.5472768301436,2.6437545051434
"639",5.01453349035857,2.89406507346914
"640",4.64517783952351,2.79078722512323
"641",4.60456484112924,2.63109202312157
"642",4.24219827847098,2.38922170601377
"643",3.91947226216744,2.18913699141453
"644",3.70812784255247,2.08839114849567
"645",3.40374879471789,1.92936249247497
"646",3.25536952250656,1.77715857792532
"647",3.21890558967282,2.06114998679467
"648",3.00216975883562,2.26369635751406
"649",3.266189403063,2.61054421694521
"650",3.05906771070182,2.41371441036304
"651",2.91670031077158,2.23369006973662
"652",2.86531717152101,2.08839834994926
"653",2.59937220387883,1.91587586475392
"654",2.37717266077178,1.84810591065503
"655",2.44862829278386,2.08417285052109
"656",2.45349318869347,1.95392783632989
"657",2.27927395269041,1.80477724022472
"658",2.20811373444425,1.71760473059707
"659",2.07615789178586,1.61911300425683
"660",2.12967847916399,1.67999261070327
"661",1.9478219854757,1.56002156753355
"662",1.91679526515551,1.45661322982746
"663",2.0769174337063,1.66470665140704
"664",1.99395903888975,1.53839730773764
"665",2.05301192931771,1.57834825030762
"666",1.96177869328175,1.69381324707014
"667",1.84930213189444,1.60484154758968
"668",1.71204876755294,1.49169802453835
"669",1.98410599463724,2.14275507258158
"670",1.99550705478545,1.97635547039161
"671",1.83279189852932,2.05975801193241
"672",1.73943500660706,1.91012014100077
"673",1.62872457063461,1.76904561657594
"674",1.5215984763216,1.64127864950078
"675",1.41478870883095,1.54079820154844
"676",1.68230369764203,1.81317242143387
"677",1.56548650862487,1.79768444695874
"678",1.51857915063929,1.66262083834125
"679",1.71926144864677,1.85649471962422
"680",1.61010203476929,1.77730118117841
"681",1.98759810044763,2.10400945252008
"682",1.85688787671465,1.92847212682774
"683",1.75757652068977,1.98161136913336
"684",1.69801360903273,2.20905252682368
"685",1.56922945828811,2.04724079672929
"686",1.65408274356916,1.90585186349096
"687",1.61804721961319,2.3671946091742
"688",1.7181696617489,2.39313861503967
"689",1.81595462853244,2.25225914195454
"690",1.86958808675256,2.3856374846804
"691",1.76554025358403,2.256293004456
"692",1.83761964084113,2.44711696308275
"693",1.74411720381531,2.45146532332899
"694",1.78092171426256,2.24483215927864
"695",2.18589978227377,2.50155099352351
"696",2.06015270830645,2.32708003879217
"697",1.92000185344886,2.19128126482312
"698",1.87436993806317,2.00701421681888
"699",1.89035692665451,1.91680696806037
"700",1.86216138868645,2.15648500950353
"701",1.83814970246901,2.01592686908018
"702",1.86790944170368,1.85485485042032
"703",1.88586917114649,1.74469569663718
"704",2.00608288702125,1.74297701417336
"705",2.24473125841696,1.60884774263487
"706",2.10965259628953,1.81618801693912
"707",1.93100667801557,1.69025502024444
"708",1.87628685098201,1.68052921326887
"709",1.94944875588664,1.54879411936317
"710",1.88946616386969,1.43945313559284
"711",1.87408041149926,1.37899903580472
"712",1.74436086932713,1.29997080949067
"713",1.61956194786571,1.2164978518
"714",1.60594677323273,1.15148956463422
"715",1.51681411201845,1.09034864963206
"716",1.47029910284072,1.37288051170026
"717",1.39496378149541,1.36988367051542
"718",1.34766707718527,1.61935936354038
"719",1.25121760102201,1.49455767478282
"720",1.18128641513529,1.38177682012294
"721",1.14843064556808,1.30754915906789
"722",1.13215792183616,1.22002840288585
"723",1.29032379570144,1.29990314035374
"724",1.25855310809516,1.23152162918791
"725",1.28236170683805,1.17320743489711
"726",1.29874686291832,1.13657160850778
"727",1.40147835089615,1.11061287775322
"728",1.30347130611109,1.04252412506709
"729",1.78291485573584,1.30636966256074
"730",1.77058388873432,1.25979322559576
"731",1.79654073315339,1.21035195012341
"732",1.94554909534162,1.18306156009479
"733",1.79387204119892,1.32010783639895
"734",1.73491029245811,1.23929537405119
"735",1.7858546125619,1.36041906992994
